gs,gene,symbol,entrez_gene,description
NP,ENSMUSG00000111008,Gm31562,102633831,"predicted gene, 31562 [Source:MGI Symbol;Acc:MGI:5590721]"
NP,ENSMUSG00000111074,Gm36435,102640351,"predicted gene, 36435 [Source:MGI Symbol;Acc:MGI:5595594]"
NP,ENSMUSG00000111079,Gm47112,115487203,"predicted gene, 47112 [Source:MGI Symbol;Acc:MGI:6095853]"
NP,ENSMUSG00000111085,Gm7607,665374,predicted gene 7607 [Source:MGI Symbol;Acc:MGI:3644538]
NP,ENSMUSG00000111146,Gm35454,102639046,"predicted gene, 35454 [Source:MGI Symbol;Acc:MGI:5594613]"
NP,ENSMUSG00000111179,Olfr996,258429,olfactory receptor 996 [Source:MGI Symbol;Acc:MGI:3030830]
NP,ENSMUSG00000111259,Olfr1328,258394,olfactory receptor 1328 [Source:MGI Symbol;Acc:MGI:3031162]
NP,ENSMUSG00000111290,Gm5122,330956,predicted gene 5122 [Source:MGI Symbol;Acc:MGI:3779461]
NP,ENSMUSG00000111299,4930540M03Rik,78025,RIKEN cDNA 4930540M03 gene [Source:MGI Symbol;Acc:MGI:1925275]
NP,ENSMUSG00000111306,Olfr1065,258403,olfactory receptor 1065 [Source:MGI Symbol;Acc:MGI:3030899]
NP,ENSMUSG00000111443,Gm46123,118567674,"predicted gene, 46123 [Source:MGI Symbol;Acc:MGI:5825760]"
NP,ENSMUSG00000111449,Gm34105,102637237,"predicted gene, 34105 [Source:MGI Symbol;Acc:MGI:5593264]"
NP,ENSMUSG00000111454,Olfr998,258428,olfactory receptor 998 [Source:MGI Symbol;Acc:MGI:3030832]
NP,ENSMUSG00000111517,Olfr1238,258786,olfactory receptor 1238 [Source:MGI Symbol;Acc:MGI:3031072]
NP,ENSMUSG00000111528,Gm39460,105243574,"predicted gene, 39460 [Source:MGI Symbol;Acc:MGI:5622345]"
NP,ENSMUSG00000111531,Gm32688,102635316,"predicted gene, 32688 [Source:MGI Symbol;Acc:MGI:5591847]"
NP,ENSMUSG00000111544,4930534H03Rik,102633753,RIKEN cDNA 4930534H03 gene [Source:MGI Symbol;Acc:MGI:1922441]
NP,ENSMUSG00000111567,Olfr1251,259145,olfactory receptor 1251 [Source:MGI Symbol;Acc:MGI:3031085]
NP,ENSMUSG00000111598,Gm47095,118567687,"predicted gene, 47095 [Source:MGI Symbol;Acc:MGI:6095827]"
NP,ENSMUSG00000111633,Gm39377,105243461,"predicted gene, 39377 [Source:MGI Symbol;Acc:MGI:5622262]"
NP,ENSMUSG00000111658,B930092H01Rik,622037,RIKEN cDNA B930092H01 gene [Source:MGI Symbol;Acc:MGI:4437738]
NP,ENSMUSG00000111689,Olfr1082,404473,olfactory receptor 1082 [Source:MGI Symbol;Acc:MGI:3030916]
NP,ENSMUSG00000111731,Gm48727,118567821,"predicted gene, 48727 [Source:MGI Symbol;Acc:MGI:6098386]"
NP,ENSMUSG00000111746,4933422A05Rik,71133,RIKEN cDNA 4933422A05 gene [Source:MGI Symbol;Acc:MGI:1918383]
NP,ENSMUSG00000111747,Olfr1134,259032,olfactory receptor 1134 [Source:MGI Symbol;Acc:MGI:3030968]
NP,ENSMUSG00000111830,4930568E12Rik,78219,RIKEN cDNA 4930568E12 gene [Source:MGI Symbol;Acc:MGI:1925469]
NP,ENSMUSG00000111836,4933407I05Rik,74072,RIKEN cDNA 4933407I05 gene [Source:MGI Symbol;Acc:MGI:1921322]
NP,ENSMUSG00000111841,Gm20745,434412,"predicted gene, 20745 [Source:MGI Symbol;Acc:MGI:5434101]"
NP,ENSMUSG00000111853,Gm31408,102633624,"predicted gene, 31408 [Source:MGI Symbol;Acc:MGI:5590567]"
NP,ENSMUSG00000111866,E130101E03Rik,102631612,RIKEN cDNA E130101E03 gene [Source:MGI Symbol;Acc:MGI:1925240]
NP,ENSMUSG00000111869,Olfr342,258950,olfactory receptor 342 [Source:MGI Symbol;Acc:MGI:3030176]
NP,ENSMUSG00000111901,Gm6150,620417,predicted gene 6150 [Source:MGI Symbol;Acc:MGI:3779560]
NP,ENSMUSG00000111924,4930556N09Rik,75301,RIKEN cDNA 4930556N09 gene [Source:MGI Symbol;Acc:MGI:1922551]
NP,ENSMUSG00000111952,Gm4489,100043513,predicted gene 4489 [Source:MGI Symbol;Acc:MGI:3782674]
NP,ENSMUSG00000111986,1700008C04Rik,75494,RIKEN cDNA 1700008C04 gene [Source:MGI Symbol;Acc:MGI:1922744]
NP,ENSMUSG00000112023,Lilr4b,14727,"leukocyte immunoglobulin-like receptor, subfamily B, member 4B [Source:MGI Symbol;Acc:MGI:102702]"
NP,ENSMUSG00000112051,Gm8158,666548,predicted gene 8158 [Source:MGI Symbol;Acc:MGI:3647883]
NP,ENSMUSG00000112053,Gm46328,108167971,"predicted gene, 46328 [Source:MGI Symbol;Acc:MGI:5825965]"
NP,ENSMUSG00000112095,A130077B15Rik,319272,RIKEN cDNA A130077B15 gene [Source:MGI Symbol;Acc:MGI:2441782]
NP,ENSMUSG00000112104,Gm35722,102639396,"predicted gene, 35722 [Source:MGI Symbol;Acc:MGI:5594881]"
NP,ENSMUSG00000112117,Rmst,110333,rhabdomyosarcoma 2 associated transcript (non-coding RNA) [Source:MGI Symbol;Acc:MGI:1099806]
NP,ENSMUSG00000112121,C230072F16Rik,320784,RIKEN cDNA C230072F16 gene [Source:MGI Symbol;Acc:MGI:2444727]
NP,ENSMUSG00000112132,Gm36229,102640074,"predicted gene, 36229 [Source:MGI Symbol;Acc:MGI:5595388]"
NP,ENSMUSG00000112148,Lilrb4a,14728,"leukocyte immunoglobulin-like receptor, subfamily B, member 4A [Source:MGI Symbol;Acc:MGI:102701]"
NP,ENSMUSG00000112164,Gm19990,100503961,"predicted gene, 19990 [Source:MGI Symbol;Acc:MGI:5012175]"
NP,ENSMUSG00000112187,Gm6993,102635514,predicted gene 6993 [Source:MGI Symbol;Acc:MGI:3644833]
NP,ENSMUSG00000112210,4930407I19Rik,77198,RIKEN cDNA 4930407I19 gene [Source:MGI Symbol;Acc:MGI:1924448]
NP,ENSMUSG00000112219,Gm31904,102634282,"predicted gene, 31904 [Source:MGI Symbol;Acc:MGI:5591063]"
NP,ENSMUSG00000112223,Krtap10-10,544710,keratin associated protein 10-10 [Source:MGI Symbol;Acc:MGI:3645300]
NP,ENSMUSG00000112224,Gm47944,115487410,"predicted gene, 47944 [Source:MGI Symbol;Acc:MGI:6097210]"
NP,ENSMUSG00000112230,Ifngas1,103214,Ifng antisense RNA 1 [Source:MGI Symbol;Acc:MGI:1934663]
NP,ENSMUSG00000112323,Gm32828,102635512,"predicted gene, 32828 [Source:MGI Symbol;Acc:MGI:5591987]"
NP,ENSMUSG00000112343,Sfta3-ps,104798,"surfactant associated 3, pseudogene [Source:MGI Symbol;Acc:MGI:2144804]"
NP,ENSMUSG00000112353,Gm40418,105244890,"predicted gene, 40418 [Source:MGI Symbol;Acc:MGI:5623303]"
NP,ENSMUSG00000112366,C730027H18Rik,319572,RIKEN cDNA C730027H18 gene [Source:MGI Symbol;Acc:MGI:2442303]
NP,ENSMUSG00000112387,1700021G15Rik,73256,RIKEN cDNA 1700021G15 gene [Source:MGI Symbol;Acc:MGI:1920506]
NP,ENSMUSG00000112493,4930486F22Rik,78170,RIKEN cDNA 4930486F22 gene [Source:MGI Symbol;Acc:MGI:1925420]
NP,ENSMUSG00000112503,Gm18409,100417125,"predicted gene, 18409 [Source:MGI Symbol;Acc:MGI:5010594]"
NP,ENSMUSG00000112533,Gm20758,629206,"predicted gene, 20758 [Source:MGI Symbol;Acc:MGI:5434114]"
NP,ENSMUSG00000112578,Gm33308,102636165,"predicted gene, 33308 [Source:MGI Symbol;Acc:MGI:5592467]"
NP,ENSMUSG00000112600,Gm49918,100040299,"predicted gene, 49918 [Source:MGI Symbol;Acc:MGI:6270621]"
NP,ENSMUSG00000112611,Glipr1l3,544736,GLI pathogenesis-related 1 like 3 [Source:MGI Symbol;Acc:MGI:3620621]
NP,ENSMUSG00000112707,D830005E20Rik,442820,RIKEN cDNA D830005E20 gene [Source:MGI Symbol;Acc:MGI:3045284]
NP,ENSMUSG00000112709,Gm19395,100502820,"predicted gene, 19395 [Source:MGI Symbol;Acc:MGI:5011580]"
NP,ENSMUSG00000112740,Gm8264,666738,predicted gene 8264 [Source:MGI Symbol;Acc:MGI:3647363]
NP,ENSMUSG00000112762,4930459C07Rik,74881,RIKEN cDNA 4930459C07 gene [Source:MGI Symbol;Acc:MGI:1922131]
NP,ENSMUSG00000112812,Gm47415,102638980,"predicted gene, 47415 [Source:MGI Symbol;Acc:MGI:6096352]"
NP,ENSMUSG00000112821,1700104L18Rik,73592,RIKEN cDNA 1700104L18 gene [Source:MGI Symbol;Acc:MGI:1920842]
NP,ENSMUSG00000112832,4930484H19Rik,75813,RIKEN cDNA 4930484H19 gene [Source:MGI Symbol;Acc:MGI:1923063]
NP,ENSMUSG00000112896,Gm8633,667438,predicted gene 8633 [Source:MGI Symbol;Acc:MGI:3647678]
NP,ENSMUSG00000112924,4930579P08Rik,75878,RIKEN cDNA 4930579P08 gene [Source:MGI Symbol;Acc:MGI:1923128]
NP,ENSMUSG00000112925,Gm31763,102634101,"predicted gene, 31763 [Source:MGI Symbol;Acc:MGI:5590922]"
NP,ENSMUSG00000112963,Gm6093,619715,predicted gene 6093 [Source:MGI Symbol;Acc:MGI:3648840]
NP,ENSMUSG00000112967,4930428E07Rik,73867,RIKEN cDNA 4930428E07 gene [Source:MGI Symbol;Acc:MGI:1921117]
NP,ENSMUSG00000113035,5830428M24Rik,76062,RIKEN cDNA 5830428M24 gene [Source:MGI Symbol;Acc:MGI:1923312]
NP,ENSMUSG00000113074,Gm3772,100042291,predicted gene 3772 [Source:MGI Symbol;Acc:MGI:3781946]
NP,ENSMUSG00000113115,4930480M12Rik,74930,RIKEN cDNA 4930480M12 gene [Source:MGI Symbol;Acc:MGI:1922180]
NP,ENSMUSG00000113211,4921525O09Rik,74050,RIKEN cDNA 4921525O09 gene [Source:MGI Symbol;Acc:MGI:1921300]
NP,ENSMUSG00000113272,Gm34809,102638187,"predicted gene, 34809 [Source:MGI Symbol;Acc:MGI:5593968]"
NP,ENSMUSG00000113314,Gm2721,100040339,predicted gene 2721 [Source:MGI Symbol;Acc:MGI:3780890]
NP,ENSMUSG00000113336,Gm16497,791361,predicted gene 16497 [Source:MGI Symbol;Acc:MGI:3642481]
NP,ENSMUSG00000113390,Gm32635,102635247,"predicted gene, 32635 [Source:MGI Symbol;Acc:MGI:5591794]"
NP,ENSMUSG00000113489,Ubl5b,100042786,ubiquitin-like 5B [Source:MGI Symbol;Acc:MGI:3648256]
NP,ENSMUSG00000113550,Gm29687,629481,"predicted gene, 29687 [Source:MGI Symbol;Acc:MGI:5588846]"
NP,ENSMUSG00000113558,Tmdd1,118568222,transmembrane and death domain 1 [Source:MGI Symbol;Acc:MGI:6097044]
NP,ENSMUSG00000113620,7420701I03Rik,71457,RIKEN cDNA 7420701I03 gene [Source:MGI Symbol;Acc:MGI:1918707]
NP,ENSMUSG00000113634,Gm36756,102640764,"predicted gene, 36756 [Source:MGI Symbol;Acc:MGI:5595915]"
NP,ENSMUSG00000113770,1700019C18Rik,75543,RIKEN cDNA 1700019C18 gene [Source:MGI Symbol;Acc:MGI:1922793]
NP,ENSMUSG00000113802,4933416O17Rik,67550,RIKEN cDNA 4933416O17 gene [Source:MGI Symbol;Acc:MGI:1914800]
NP,ENSMUSG00000113825,1700024I08Rik,75522,RIKEN cDNA 1700024I08 gene [Source:MGI Symbol;Acc:MGI:1922772]
NP,ENSMUSG00000113856,Gm10790,100038577,predicted gene 10790 [Source:MGI Symbol;Acc:MGI:3641845]
NP,ENSMUSG00000113875,D230030E09Rik,100384890,Riken cDNA D230030E09 gene [Source:MGI Symbol;Acc:MGI:4438394]
NP,ENSMUSG00000113906,4930529N20Rik,75197,RIKEN cDNA 4930529N20 gene [Source:MGI Symbol;Acc:MGI:1922447]
NP,ENSMUSG00000113985,9130015A21Rik,71581,RIKEN cDNA 9130015A21 gene [Source:MGI Symbol;Acc:MGI:1918831]
NP,ENSMUSG00000113998,Gm40909,105245459,"predicted gene, 40909 [Source:MGI Symbol;Acc:MGI:5623794]"
NP,ENSMUSG00000114069,E130119H09Rik,78550,RIKEN cDNA E130119H09 gene [Source:MGI Symbol;Acc:MGI:1925800]
NP,ENSMUSG00000114073,Gm30302,102632152,"predicted gene, 30302 [Source:MGI Symbol;Acc:MGI:5589461]"
NP,ENSMUSG00000114189,9330199G10Rik,319466,RIKEN cDNA 9330199G10 gene [Source:MGI Symbol;Acc:MGI:2442084]
NP,ENSMUSG00000114208,Gm34307,102637520,"predicted gene, 34307 [Source:MGI Symbol;Acc:MGI:5593466]"
NP,ENSMUSG00000114245,Percc1,102643076,proline and glutamate rich with coiled coil 1 [Source:MGI Symbol;Acc:MGI:5621540]
NP,ENSMUSG00000114274,Gm35333,102638874,"predicted gene, 35333 [Source:MGI Symbol;Acc:MGI:5594492]"
NP,ENSMUSG00000114279,H2bc14,319186,H2B clustered histone 14 [Source:MGI Symbol;Acc:MGI:2448404]
NP,ENSMUSG00000114284,9630015K15Rik,78569,RIKEN cDNA 9630015K15 gene [Source:MGI Symbol;Acc:MGI:1925819]
NP,ENSMUSG00000114350,D14Ertd670e,52512,"DNA segment, Chr 14, ERATO Doi 670, expressed [Source:MGI Symbol;Acc:MGI:1277153]"
NP,ENSMUSG00000114382,Gm4814,100502942,predicted gene 4814 [Source:MGI Symbol;Acc:MGI:3647983]
NP,ENSMUSG00000114412,4930405A10Rik,74896,RIKEN cDNA 4930405A10 gene [Source:MGI Symbol;Acc:MGI:1921060]
NP,ENSMUSG00000114474,Gm34388,102637626,"predicted gene, 34388 [Source:MGI Symbol;Acc:MGI:5593547]"
NP,ENSMUSG00000114509,4930471G24Rik,74939,RIKEN cDNA 4930471G24 gene [Source:MGI Symbol;Acc:MGI:1922189]
NP,ENSMUSG00000114531,A530065N20Rik,328263,RIKEN cDNA A530046M15 gene [Source:MGI Symbol;Acc:MGI:5439407]
NP,ENSMUSG00000114538,Gm31517,102633770,"predicted gene, 31517 [Source:MGI Symbol;Acc:MGI:5590676]"
NP,ENSMUSG00000114563,1700016K05Rik,102639882,RIKEN cDNA 1700016K05 gene [Source:MGI Symbol;Acc:MGI:1922794]
NP,ENSMUSG00000114569,Gm35215,102638721,"predicted gene, 35215 [Source:MGI Symbol;Acc:MGI:5594374]"
NP,ENSMUSG00000114613,Gm10732,100038690,predicted gene 10732 [Source:MGI Symbol;Acc:MGI:3642638]
NP,ENSMUSG00000114630,Gm48105,105245668,"predicted gene, 48105 [Source:MGI Symbol;Acc:MGI:6097456]"
NP,ENSMUSG00000114649,3110006O06Rik,73093,RIKEN cDNA 3110006O06 gene [Source:MGI Symbol;Acc:MGI:1920343]
NP,ENSMUSG00000114652,Gm41043,117903913,"predicted gene, 41043 [Source:MGI Symbol;Acc:MGI:5623928]"
NP,ENSMUSG00000114755,Galr3,14429,galanin receptor 3 [Source:MGI Symbol;Acc:MGI:1329003]
NP,ENSMUSG00000114780,AI197445,105120,expressed sequence AI197445 [Source:MGI Symbol;Acc:MGI:2145191]
NP,ENSMUSG00000114790,4921509O07Rik,70917,RIKEN cDNA 4921509O07 gene [Source:MGI Symbol;Acc:MGI:1918167]
NP,ENSMUSG00000114792,Gm6416,623312,predicted gene 6416 [Source:MGI Symbol;Acc:MGI:3779595]
NP,ENSMUSG00000114828,AI463229,100042802,expressed sequence AI463229 [Source:MGI Symbol;Acc:MGI:2145255]
NP,ENSMUSG00000114865,Gm29776,101056084,"predicted gene, 29776 [Source:MGI Symbol;Acc:MGI:5588935]"
NP,ENSMUSG00000114867,Cts8-ps,116911,"cathepsin 8, pseudogene [Source:MGI Symbol;Acc:MGI:2151708]"
NP,ENSMUSG00000114892,Gm5463,100042988,predicted gene 5463 [Source:MGI Symbol;Acc:MGI:3779490]
NP,ENSMUSG00000114896,Gm34245,118097969,"predicted gene, 34245 [Source:MGI Symbol;Acc:MGI:5593404]"
NP,ENSMUSG00000114916,4930572O13Rik,75862,RIKEN cDNA 4930572O13 gene [Source:MGI Symbol;Acc:MGI:1923112]
NP,ENSMUSG00000114953,4930519K11Rik,78019,RIKEN cDNA 4930519K11 gene [Source:MGI Symbol;Acc:MGI:1925269]
NP,ENSMUSG00000114961,A930002C04Rik,319467,RIKEN cDNA A930002C04 gene [Source:MGI Symbol;Acc:MGI:2442085]
NP,ENSMUSG00000114968,A630019I02Rik,408254,RIKEN cDNA A630019I02 gene [Source:MGI Symbol;Acc:MGI:5439422]
NP,ENSMUSG00000114982,Vmn1r14,113864,vomeronasal 1 receptor 14 [Source:MGI Symbol;Acc:MGI:2148528]
NP,ENSMUSG00000115001,4930474H20Rik,74967,RIKEN cDNA 4930474H20 gene [Source:MGI Symbol;Acc:MGI:1922217]
NP,ENSMUSG00000115008,4933429O19Rik,66770,RIKEN cDNA 4933429O19 gene [Source:MGI Symbol;Acc:MGI:1914020]
NP,ENSMUSG00000115015,D330046F09Rik,328385,RIKEN cDNA D330046F09 gene [Source:MGI Symbol;Acc:MGI:2685654]
NP,ENSMUSG00000115020,Vmn1r218,171256,vomeronasal 1 receptor 218 [Source:MGI Symbol;Acc:MGI:2159691]
NP,ENSMUSG00000115111,Gm4632,100043765,predicted gene 4632 [Source:MGI Symbol;Acc:MGI:3782814]
NP,ENSMUSG00000115139,Gm4251,100043132,predicted gene 4251 [Source:MGI Symbol;Acc:MGI:3782428]
NP,ENSMUSG00000115142,Gm33251,102636079,"predicted gene, 33251 [Source:MGI Symbol;Acc:MGI:5592410]"
NP,ENSMUSG00000115145,Gm35166,102638653,"predicted gene, 35166 [Source:MGI Symbol;Acc:MGI:5594325]"
NP,ENSMUSG00000115170,Vmn1r38,171186,vomeronasal 1 receptor 38 [Source:MGI Symbol;Acc:MGI:2159445]
NP,ENSMUSG00000115181,Vmn1r10,113858,vomeronasal 1 receptor 10 [Source:MGI Symbol;Acc:MGI:2148522]
NP,ENSMUSG00000115212,Gm8417,667006,predicted gene 8417 [Source:MGI Symbol;Acc:MGI:3648869]
NP,ENSMUSG00000115215,Gm41148,105245749,"predicted gene, 41148 [Source:MGI Symbol;Acc:MGI:5624033]"
NP,ENSMUSG00000115236,Vmn1r11,113860,vomeronasal 1 receptor 11 [Source:MGI Symbol;Acc:MGI:2148524]
NP,ENSMUSG00000115240,Gm5144,381002,predicted gene 5144 [Source:MGI Symbol;Acc:MGI:3779468]
NP,ENSMUSG00000115241,Gm41322,105245950,"predicted gene, 41322 [Source:MGI Symbol;Acc:MGI:5624207]"
NP,ENSMUSG00000115245,4930478E11Rik,100039911,RIKEN cDNA 4930478E11 gene [Source:MGI Symbol;Acc:MGI:1922188]
NP,ENSMUSG00000115267,Vmn1r76,171239,vomeronasal 1 receptor 76 [Source:MGI Symbol;Acc:MGI:2159643]
NP,ENSMUSG00000115286,4930429C20Rik,73857,RIKEN cDNA 4930429C20 gene [Source:MGI Symbol;Acc:MGI:1921107]
NP,ENSMUSG00000115294,1700047E10Rik,74328,RIKEN cDNA 1700047E10 gene [Source:MGI Symbol;Acc:MGI:1921578]
NP,ENSMUSG00000115367,Gm33301,102636151,"predicted gene, 33301 [Source:MGI Symbol;Acc:MGI:5592460]"
NP,ENSMUSG00000115372,1700100I10Rik,74982,RIKEN cDNA 1700100I10 gene [Source:MGI Symbol;Acc:MGI:1920812]
NP,ENSMUSG00000115422,4930452G13Rik,73989,RIKEN cDNA 4930452G13 gene [Source:MGI Symbol;Acc:MGI:1921239]
NP,ENSMUSG00000115540,4930597G03Rik,75377,RIKEN cDNA 4930597G03 gene [Source:MGI Symbol;Acc:MGI:1922627]
NP,ENSMUSG00000115585,Gm41271,105245890,"predicted gene, 41271 [Source:MGI Symbol;Acc:MGI:5624156]"
NP,ENSMUSG00000115616,Gm48923,115488479,"predicted gene, 48923 [Source:MGI Symbol;Acc:MGI:6118234]"
NP,ENSMUSG00000115654,Gm19303,100502643,"predicted gene, 19303 [Source:MGI Symbol;Acc:MGI:5011488]"
NP,ENSMUSG00000115656,4930556J02Rik,75349,RIKEN cDNA 4930556J02 gene [Source:MGI Symbol;Acc:MGI:1922599]
NP,ENSMUSG00000115667,Gm10389,100038608,predicted gene 10389 [Source:MGI Symbol;Acc:MGI:3641773]
NP,ENSMUSG00000115701,Vmn1r6,171193,vomeronasal 1 receptor 6 [Source:MGI Symbol;Acc:MGI:2159456]
NP,ENSMUSG00000115719,4930538L07Rik,78029,RIKEN cDNA 4930538L07 gene [Source:MGI Symbol;Acc:MGI:1925279]
NP,ENSMUSG00000115726,Gm30083,102631856,"predicted gene, 30083 [Source:MGI Symbol;Acc:MGI:5589242]"
NP,ENSMUSG00000115727,4930432J09Rik,73877,RIKEN cDNA 4930432J09 gene [Source:MGI Symbol;Acc:MGI:1921127]
NP,ENSMUSG00000115791,Vmn1r217,171273,vomeronasal 1 receptor 217 [Source:MGI Symbol;Acc:MGI:2159677]
NP,ENSMUSG00000115799,Vmn1r19,171200,vomeronasal 1 receptor 19 [Source:MGI Symbol;Acc:MGI:2159463]
NP,ENSMUSG00000115816,Gm34589,102637893,"predicted gene, 34589 [Source:MGI Symbol;Acc:MGI:5593748]"
NP,ENSMUSG00000115845,4933402J15Rik,74425,RIKEN cDNA 4933402J15 gene [Source:MGI Symbol;Acc:MGI:1921675]
NP,ENSMUSG00000115855,Gm34643,102637961,"predicted gene, 34643 [Source:MGI Symbol;Acc:MGI:5593802]"
NP,ENSMUSG00000115902,,109361,RIKEN cDNA D730005E14 gene [Source:NCBI gene (formerly Entrezgene);Acc:109361]
NP,ENSMUSG00000115924,Gm19277,100502602,"predicted gene, 19277 [Source:MGI Symbol;Acc:MGI:5011462]"
NP,ENSMUSG00000115935,4930573C08Rik,100504454,RIKEN cDNA 4930573C08 gene [Source:MGI Symbol;Acc:MGI:1923116]
NP,ENSMUSG00000115944,AU021063,105968,expressed sequence AU021063 [Source:MGI Symbol;Acc:MGI:2146136]
NP,ENSMUSG00000115970,8430426J06Rik,78102,RIKEN cDNA 8430426J06 gene [Source:MGI Symbol;Acc:MGI:1925352]
NP,ENSMUSG00000116097,Gm36738,102640742,"predicted gene, 36738 [Source:MGI Symbol;Acc:MGI:5595897]"
NP,ENSMUSG00000116155,Gm34646,102637965,"predicted gene, 34646 [Source:MGI Symbol;Acc:MGI:5593805]"
NP,ENSMUSG00000116204,Gm36480,102640415,"predicted gene, 36480 [Source:MGI Symbol;Acc:MGI:5595639]"
NP,ENSMUSG00000116210,Spn-ps,20738,"sialophorin, pseudogene [Source:MGI Symbol;Acc:MGI:104964]"
NP,ENSMUSG00000116299,Gm29904,102631607,"predicted gene, 29904 [Source:MGI Symbol;Acc:MGI:5589063]"
NP,ENSMUSG00000116336,Gm49425,53622,"predicted gene, 49425 [Source:MGI Symbol;Acc:MGI:6155060]"
NP,ENSMUSG00000116339,Gm35933,102639678,"predicted gene, 35933 [Source:MGI Symbol;Acc:MGI:5595092]"
NP,ENSMUSG00000116376,Tmem249,666504,transmembrane protein 249 [Source:MGI Symbol;Acc:MGI:3647471]
NP,ENSMUSG00000116396,Gm20556,328576,"predicted gene, 20556 [Source:MGI Symbol;Acc:MGI:5295663]"
NP,ENSMUSG00000116437,Gm46545,108168278,"predicted gene, 46545 [Source:MGI Symbol;Acc:MGI:5826182]"
NP,ENSMUSG00000116455,Gm35974,102639732,"predicted gene, 35974 [Source:MGI Symbol;Acc:MGI:5595133]"
NP,ENSMUSG00000116491,4930513L16Rik,78021,RIKEN cDNA 4930513L16 gene [Source:MGI Symbol;Acc:MGI:1925271]
NP,ENSMUSG00000116530,Gm32312,102634817,"predicted gene, 32312 [Source:MGI Symbol;Acc:MGI:5591471]"
NP,ENSMUSG00000116628,4930478L05Rik,75818,RIKEN cDNA 4930478L05 gene [Source:MGI Symbol;Acc:MGI:1923068]
NP,ENSMUSG00000116693,Gm29805,101056236,"predicted gene, 29805 [Source:MGI Symbol;Acc:MGI:5588964]"
NP,ENSMUSG00000116701,Gm30726,102632730,"predicted gene, 30726 [Source:MGI Symbol;Acc:MGI:5589885]"
NP,ENSMUSG00000116767,4930517M08Rik,75117,RIKEN cDNA 4930517M08 gene [Source:MGI Symbol;Acc:MGI:1922367]
NP,ENSMUSG00000116792,D16Ertd519e,52645,"DNA segment, Chr 16, ERATO Doi 519, expressed [Source:MGI Symbol;Acc:MGI:1261885]"
NP,ENSMUSG00000116848,4930542D17Rik,75211,RIKEN cDNA 4930542D17 gene [Source:MGI Symbol;Acc:MGI:1922461]
NP,ENSMUSG00000116924,4933401D09Rik,71008,RIKEN cDNA 4933401D09 gene [Source:MGI Symbol;Acc:MGI:1918258]
NP,ENSMUSG00000116975,4930470H14Rik,75815,RIKEN cDNA 4930470H14 gene [Source:MGI Symbol;Acc:MGI:1923065]
NP,ENSMUSG00000116983,4930553J12Rik,75351,RIKEN cDNA 4930553J12 gene [Source:MGI Symbol;Acc:MGI:1922601]
NP,ENSMUSG00000117029,Gm36201,102640031,"predicted gene, 36201 [Source:MGI Symbol;Acc:MGI:5595360]"
NP,ENSMUSG00000117085,4930542M03Rik,75154,RIKEN cDNA 4930542M03 gene [Source:MGI Symbol;Acc:MGI:1922404]
NP,ENSMUSG00000117131,Gm41506,105246172,"predicted gene, 41506 [Source:MGI Symbol;Acc:MGI:5624391]"
NP,ENSMUSG00000117199,Gm4566,100043644,predicted gene 4566 [Source:MGI Symbol;Acc:MGI:3782750]
NP,ENSMUSG00000117221,Gm17830,100415784,"predicted gene, 17830 [Source:MGI Symbol;Acc:MGI:5010015]"
NP,ENSMUSG00000117264,4930452A19Rik,71092,RIKEN cDNA 4930452A19 gene [Source:MGI Symbol;Acc:MGI:1925363]
NP,ENSMUSG00000117314,C030013G03Rik,77414,RIKEN cDNA C030013G03 gene [Source:MGI Symbol;Acc:MGI:1924664]
NP,ENSMUSG00000117342,Gm31818,102634167,"predicted gene, 31818 [Source:MGI Symbol;Acc:MGI:5590977]"
NP,ENSMUSG00000117384,C330024C12Rik,399626,RIKEN cDNA C330024C12 gene [Source:MGI Symbol;Acc:MGI:3026976]
NP,ENSMUSG00000117431,8430430B14Rik,78148,RIKEN cDNA 8430430B14 gene [Source:MGI Symbol;Acc:MGI:1925398]
NP,ENSMUSG00000117450,4933424G05Rik,74456,RIKEN cDNA 4933424G05 gene [Source:MGI Symbol;Acc:MGI:1921706]
NP,ENSMUSG00000117570,Gm38410,328919,"predicted gene, 38410 [Source:MGI Symbol;Acc:MGI:5621295]"
NP,ENSMUSG00000117615,4930545E07Rik,75162,RIKEN cDNA 4930545E07 gene [Source:MGI Symbol;Acc:MGI:1922412]
NP,ENSMUSG00000117618,4930578E11Rik,78058,RIKEN cDNA 4930578E11 gene [Source:MGI Symbol;Acc:MGI:1925308]
NP,ENSMUSG00000117661,4931439C15Rik,74367,RIKEN cDNA 4931439C15 gene [Source:MGI Symbol;Acc:MGI:1921617]
NP,ENSMUSG00000117763,9830166K06Rik,402757,RIKEN cDNA 9830166K06 gene [Source:MGI Symbol;Acc:MGI:3028064]
NP,ENSMUSG00000117791,4930541O19Rik,381144,RIKEN cDNA 4930541O19 gene [Source:MGI Symbol;Acc:MGI:2686459]
NP,ENSMUSG00000117847,Gm31205,102633361,"predicted gene, 31205 [Source:MGI Symbol;Acc:MGI:5590364]"
NP,ENSMUSG00000117864,Gm19500,100503007,"predicted gene, 19500 [Source:MGI Symbol;Acc:MGI:5011685]"
NP,ENSMUSG00000117919,Gm41717,105246427,"predicted gene, 41717 [Source:MGI Symbol;Acc:MGI:5624602]"
NP,ENSMUSG00000117960,Gm31933,102634325,"predicted gene, 31933 [Source:MGI Symbol;Acc:MGI:5591092]"
